#name	value
uc008vtr.1	26372
uc008vts.1	26372
uc008vtt.1	26372
uc008vtz.1	11610
uc008vua.2	70433
uc008vud.2	50762
uc008vue.2	50762
uc012dpk.1	50762
uc008vuf.1	50762
uc012dpl.1	50762
uc012dpm.1	230903
uc008vug.2	230903
uc012dpn.1	230903
uc008vuh.2	230903
uc008vui.2	230903
uc008vuj.2	230903
uc008vul.1	242748
uc012dpo.1	242748
uc008vum.1	242748
uc008vun.1	242748
uc008vuo.1	242748
uc008vup.1	71707
uc008vus.1	654812
uc008vva.1	230908
uc008vvd.1	230908
uc008vvb.2	230908
uc008vve.1	230908
uc008vvf.1	230908
uc008vvg.1	230908
uc008vvh.1	230908
uc008vvi.1	230908
uc008vvp.1	56273
uc008vvs.1	12854
uc008vvt.2	69928
uc008vvu.2	69928
uc008vvv.1	110208
uc008vvw.1	110208
uc008vvx.1	16561
uc012dpq.1	16561
uc008vvy.1	16561
uc008vvz.1	16561
uc008vwa.1	16561
uc008vwb.1	16561
uc012dpr.1	63958
uc008vwd.1	63958
uc008vwg.2	63958
uc008vwh.1	63954
uc008vwi.1	66454
uc008vwj.1	66454
uc008vwk.1	66454
uc008vwq.1	18707
uc008vwr.1	18707
uc008vwt.2	18707
uc012dps.1	18707
uc008vwu.2	18707
uc008vww.2	18707
uc012dpt.1	18707
uc008vwx.1	18707
uc008vwy.1	18707
uc008vwz.1	230917
uc008vxa.1	230917
uc008vxb.1	230917
uc008vxc.1	230917
uc008vxd.1	230917
uc008vxe.1	70556
uc008vxf.1	74646
uc008vxg.1	74646
uc008vxh.1	100198
uc008vxi.1	100198
uc008vxm.1	12353
uc008vxn.1	12353
uc008vxt.1	242773
uc008vxu.1	242773
uc012dpw.1	57320
uc008vxz.2	57320
uc008vye.1	18628
uc012dpx.1	18628
uc012dpy.1	18628
uc008vyf.1	18628
uc008vyg.1	18628
uc008vyh.1	18628
uc008vyi.1	18628
uc008vyj.1	22319
uc008vyk.2	100072
uc008vyl.2	100072
uc008vym.2	100072
uc008vyn.2	100072
uc012dpz.1	100072
uc008vyp.2	100072
uc008vyq.2	100072
uc008vyr.2	100072
uc008vyu.2	69876
uc008vyv.2	69876
uc008vyx.2	230936
uc008vyz.1	100090
uc008vza.2	110326
uc008vzb.2	110326
uc008vzm.1	56226
uc008vzn.1	56226
uc008vzo.1	56226
uc008vzp.1	56226
uc008vzq.1	56226
uc008vzr.1	56226
uc008vzs.1	56226
uc008vzt.1	56226
uc008vzu.1	56226
uc008vzv.1	56226
uc008wac.1	15207
uc008waf.2	433809
uc012dqb.1	433809
uc008wag.2	433809
uc008wal.1	16498
uc008wam.1	16498
uc008wan.1	16498
uc008wao.1	16498
uc008was.1	230959
uc008wav.2	13368
uc008waw.2	13368
uc008waz.2	68859
uc008wba.2	68859
uc012dqf.1	68859
uc012dqg.1	68859
uc012dqh.1	68859
uc008wbf.1	381580
uc008wbg.2	22062
uc012dqi.1	22062
uc008wbh.2	22062
uc008wbl.1	67808
uc008wbm.1	67808
uc008wbr.2	230972
uc012dqj.1	230972
uc012dqk.1	230972
uc008wbs.1	70673
uc008wbt.1	70673
uc008wbu.1	70673
uc008wbw.1	70673
uc008wbv.1	70673
uc008wbx.1	70673
uc008wby.1	70673
uc008wca.2	73353
uc008wch.1	66469
uc008wci.1	230979
uc008wcj.1	230979
uc012dqo.1	269615
uc012dqp.1	269615
uc008wco.2	269615
uc008wcq.1	269615
uc012dqq.1	269615
uc008wct.1	67830
uc008wcu.1	67830
uc008wcz.1	20481
uc008wdc.1	18762
uc008wdd.1	18762
uc008wde.1	18762
uc008wdf.2	14403
uc008wed.1	26561
uc012dqs.1	26561
uc008wee.1	76580
uc012dqt.1	76580
uc008wef.1	76580
uc008weg.1	76580
uc012dqu.1	76580
uc008weh.1	76580
uc012dqv.1	76580
uc008wen.2	108888
uc008weo.1	108888
uc008weq.2	246228
uc008wes.2	320587
uc008wff.1	83771
uc008wfg.1	79554
uc008wfi.1	433813
uc012drb.1	433813
uc008wfq.1	117592
uc008wfz.1	330010
uc008wga.1	330010
uc008wgb.1	330010
uc008wgc.1	330010
uc012drd.1	723865
uc012dre.1	387242
uc012drf.1	387243
uc008wge.1	11603
uc008wgf.1	11603
uc008wgg.1	11603
uc008wgh.1	11603
uc012dri.1	100038882
uc008wgn.1	231002
uc008wgo.1	231002
uc012drk.1	231002
uc008wgp.2	231002
uc012drl.1	231002
uc012drm.1	231003
uc008wgs.2	231003
uc008ony.2	30942
uc008ooa.1	80892
uc008oof.1	18767
uc008oog.1	67306
uc012cnc.1	67306
uc008oon.1	20257
uc008ooo.1	20257
uc008ooy.2	229055
uc012cne.1	320088
uc008ooz.2	320088
uc012cnf.1	320088
uc008opg.1	16592
uc008opu.1	66371
uc012cni.1	66371
uc008opv.1	66371
uc008oqb.2	76897
uc008oqc.2	76897
uc008oqd.2	76897
uc008oqe.1	76897
uc008oqf.2	76897
uc012cnj.1	76897
uc012cnk.1	622229
uc008oqg.1	140918
uc008oqh.2	71710
uc008oqi.2	71710
uc008oqj.2	71710
uc008oqk.1	13559
uc008oqo.2	71934
uc008oqr.1	12350
uc008oqs.1	12350
uc008oqt.2	12349
uc008orh.2	229096
uc008org.2	229096
uc008ori.2	229096
uc008orj.2	70441
uc012cnp.1	723950
uc012cnq.1	75439
uc008orl.2	59058
uc008orp.1	67472
uc008orq.1	67472
uc008orr.1	67472
uc008ors.1	67472
uc008orv.2	66326
uc012cnr.1	66326
uc012cns.1	66326
uc008orw.1	381485
uc012cnt.1	70808
uc008ory.1	12870
uc012cnu.1	12870
uc008orz.1	12870
uc008osa.1	12870
uc008osb.1	12870
uc008osc.1	12870
uc008osd.1	12870
uc008osk.1	20585
uc008osl.1	20585
uc008osm.1	20585
uc008osn.1	20585
uc008osw.1	81004
uc012cnx.1	81004
uc008osx.1	81004
uc008osy.1	81004
uc012cny.1	19784
uc008ote.1	70862
uc008otf.2	70862
uc008otg.1	70862
uc008otl.1	320024
uc008otm.1	22035
uc008otn.1	22035
uc008oto.1	208188
uc008ott.2	18805
uc008otu.1	18805
uc008otv.2	18805
uc008otw.2	18805
uc008otx.2	665113
uc012cob.1	665113
uc012coc.1	665113
uc012cod.1	665113
uc008oty.1	665113
uc008oua.2	20526
uc008oub.2	20526
uc008oud.1	208691
uc008ouf.1	68028
uc008oug.1	68028
uc008ouh.1	385263
uc008oui.1	75740
uc008ouj.2	75740
uc008ouk.2	75740
uc012coe.1	791072
uc008oux.1	80732
uc008ouy.1	80732
uc008ouz.1	80732
uc008ova.1	80732
uc008ovc.1	68307
uc008ovd.1	68307
uc012cof.1	75953
uc008ovg.2	75953
uc008ovh.1	69276
uc008ovk.2	71862
uc008ovi.2	71862
uc008ovj.2	71862
uc008ovs.1	18759
uc008ovt.1	20482
uc008ovu.1	20482
uc008ovv.1	20482
uc012coi.1	20482
uc008ovw.2	18417
uc008owa.1	72413
uc008owb.1	72413
uc012coj.1	72413
uc012cok.1	67576
uc008owd.2	18706
uc008owf.2	67778
uc008owg.2	67778
uc012com.1	67778
uc008owh.2	67414
uc008owi.2	67414
uc008owj.2	67414
uc008owk.1	67414
uc012coo.1	56456
uc008owq.1	66046
uc008owr.1	72607
uc008ows.1	72607
uc008oxa.1	67120
uc008oxb.1	67120
uc012cop.1	67120
uc008oxc.1	67120
uc008oxd.1	67120
uc008oxe.1	67120
uc008oxf.1	67120
uc008oxg.1	67120
uc008oxh.1	67120
uc008oxl.2	14359
uc008oxn.2	14359
uc008oxk.2	14359
uc012cor.1	320478
uc012cos.1	100316679
uc008oxu.1	20674
uc008oys.1	76295
uc008oyt.1	76295
uc008oyu.1	76295
uc008oyv.1	76295
uc008ozb.1	654424
uc008oza.1	654424
uc008oze.1	229211
uc012cou.1	229211
uc008ozf.1	229211
uc008ozg.2	241944
uc008ozl.1	50911
uc008ozm.1	50911
uc008ozn.1	50911
uc008ozw.2	229227
uc008ozx.2	229227
uc008pab.2	229227
uc008ozy.1	229227
uc008ozz.1	229227
uc008paa.1	229227
uc008pac.2	229227
uc008pad.2	229227
uc008pae.1	229227
uc008pag.1	21744
uc008pah.1	21744
uc008pan.1	241950
uc008pao.1	241950
uc012cox.1	14173
uc008pap.2	14173
uc008paq.2	14173
uc008pav.2	57815
uc008pau.2	57815
uc012coy.1	57815
uc008pax.2	24063
uc008pay.2	24063
uc008pbe.1	329628
uc008pbf.1	329628
uc008pbg.1	380614
uc008pbh.1	380614
uc008pbi.2	73333
uc008pbj.1	18415
uc008pbk.1	18415
uc008pbl.1	18415
uc008pbm.1	20873
uc008pbn.1	20873
uc008pbo.1	20873
uc012cpb.1	20873
uc012cpc.1	20873
uc008pbt.1	269423
uc008pbu.1	269423
uc012cpe.1	269423
uc008pbw.2	269423
uc012cpf.1	269423
uc008pbz.2	269423
uc008pca.1	214048
uc008pcb.1	214048
uc008pcj.2	269424
uc008pck.2	269424
uc008pcm.2	269424
uc008pcl.2	269424
uc008pcr.1	73852
uc008pcs.1	73852
uc008pct.1	73852
uc008pcu.1	73852
uc008pcv.1	73852
uc008pcw.1	73852
uc012cpg.1	18526
uc008pcy.1	18526
uc008pcz.1	18526
uc008pda.1	18526
uc008pdm.2	12457
uc008pdn.2	12457
uc008pdz.2	74838
uc008pea.1	19338
uc012cpj.1	100039684
uc008ped.1	211666
uc012cpk.1	211666
uc008pei.2	56458
uc008pep.1	108927
uc008peq.1	108927
uc008peu.1	212127
uc008pev.1	212127
uc008pew.1	229277
uc008pfc.1	22066
uc008pfd.1	22066
uc008pfe.1	22066
uc008pff.1	22066
uc008pfg.1	22066
uc008pfh.2	50706
uc008pfi.2	50706
uc008pfj.2	50706
uc008pfk.1	56790
uc008pfl.1	56790
uc008pfm.1	56790
uc008pfn.1	56790
uc008pfo.1	56790
uc008pfp.1	56790
uc008pfr.1	66248
uc008pfs.1	66248
uc008pft.1	66248
uc008pfu.1	66248
uc008pfv.1	55994
uc008pga.2	229285
uc008pgb.2	229285
uc008pgc.2	229285
uc008pgd.1	229285
uc008pge.2	229285
uc008pgg.2	320604
uc008pgh.1	320604
uc012cpm.1	320604
uc012cpn.1	320604
uc012cpo.1	320604
uc008pgi.2	74434
uc008pgk.2	13175
uc008pgl.2	13175
uc008pgm.2	13175
uc012cpp.1	13175
uc012cpq.1	13175
uc008pgn.2	13175
uc008pgo.2	13175
uc012cpr.1	13175
uc008pgq.2	13175
uc008pgr.2	13175
uc008pgp.2	13175
uc008pgs.2	13175
uc008pgv.2	17116
uc012cps.1	71182
uc008pha.2	229302
uc008phg.1	24017
uc008phh.1	24017
uc008phi.2	24017
uc008phj.2	24017
uc008phk.2	24017
uc008php.1	72033
uc008phq.1	72033
uc008phr.1	72033
uc008pht.2	229317
uc012cpu.1	229317
uc008phu.2	229317
uc008phv.2	229317
uc008phw.1	229317
uc008phx.1	69227
uc012cpv.1	69227
uc012cpw.1	666680
uc008pig.1	329650
uc008pih.1	329650
uc008pii.2	329650
uc008pit.2	329650
uc012cpz.1	433597
uc008pix.1	229333
uc008piy.1	676914
uc012cqa.1	639634
uc008piz.1	67758
uc008pja.2	84112
uc008pjb.1	56758
uc008pjc.1	56758
uc008pjd.1	56758
uc008pje.1	56758
uc008pjf.1	56758
uc012cqb.1	56758
uc008pjg.1	56758
uc008pjh.1	56758
uc008pjj.1	18441
uc008pjk.1	18441
uc008pjl.1	74012
uc008pjm.1	622434
uc008pjp.1	17380
uc008pjq.1	17380
uc008pjr.1	17380
uc008pjs.1	17380
uc008pke.1	229363
uc008pkf.1	56544
uc008pki.1	16497
uc008pkj.1	16497
uc008pkl.1	16497
uc008pkr.1	99929
uc008pks.2	624866
uc012cqf.1	624866
uc008pla.1	19288
uc008plf.1	66880
uc008plg.1	66880
uc008plh.1	66880
uc008pli.1	66880
uc008plj.1	66880
uc008plk.1	17349
uc008pll.1	17349
uc008plm.2	28030
uc008plp.1	66868
uc008plq.1	208426
uc012cqg.1	100505386
uc012cqh.1	30953
uc012cqi.1	30953
uc008plr.2	30953
uc008pls.2	30953
uc008plt.2	30953
uc008plu.2	16159
uc008plv.2	16159
uc012cqj.1	68725
uc008ply.1	70099
uc008plz.1	70099
uc008pma.1	70099
uc008pmb.1	70099
uc012cqk.1	387175
uc012cql.1	723949
uc012cqm.1	71619
uc008pmg.1	242083
uc008pmh.1	242083
uc008pmi.1	242083
uc008pmk.1	97112
uc008pml.1	97112
uc008pmo.2	229389
uc008pnd.2	20713
uc008pne.2	20713
uc008pnj.1	213262
uc012cqo.1	100233207
uc008pnp.1	67738
uc008pnu.2	75939
uc008pny.2	68659
uc008poi.1	54635
uc008poj.1	54635
uc008pok.1	54635
uc008pom.1	229445
uc008pon.1	229445
uc008pop.1	58170
uc008poq.1	58170
uc008pow.1	213582
uc008pox.1	213582
uc012cqt.1	213582
uc008poy.1	213582
uc008poz.1	213582
uc008ppd.1	99571
uc008ppe.1	99571
uc012cqw.1	14161
uc008ppf.2	14161
uc008ppi.1	53317
uc008ppj.1	53317
uc008ppl.2	20319
uc012cqy.1	624713
uc008pqh.1	403175
uc008pqi.1	320782
uc008pqj.1	320782
uc008pqk.2	50754
uc008pqn.2	50754
uc008pql.2	50754
uc008pqr.1	229487
uc008pqs.1	229487
uc008pqt.1	229487
uc008pra.2	27059
uc008pre.1	80877
uc008prf.1	80877
uc008prg.1	80877
uc008prh.1	80877
uc008pri.1	80877
uc008prs.1	12480
uc012crd.1	12480
uc008psa.2	11801
uc008psc.2	229499
uc008psb.2	229499
uc008psd.2	229499
uc012crg.1	329693
uc008psf.1	329693
uc008psg.1	27049
uc008psh.1	27049
uc008psi.1	27049
uc008psj.1	27049
uc008psk.1	213498
uc012crh.1	213498
uc008psl.1	213498
uc008psm.1	213498
uc008psn.1	213498
uc012cri.1	213498
uc008pso.1	213498
uc008psx.2	23920
uc008psy.2	23920
uc008pta.1	27371
uc008psz.1	27371
uc008ptc.2	15191
uc008ptd.1	67707
uc008pte.1	67707
uc008ptf.1	67707
uc008ptg.1	67707
uc008ptj.1	229504
uc008ptk.1	12904
uc008ptl.1	18008
uc008ptm.1	18008
uc008ptn.1	18008
uc008ptr.2	66614
uc012crm.1	66614
uc008pts.2	66614
uc008ptx.1	404710
uc008pty.1	404710
uc008ptz.1	17261
uc008pua.1	17261
uc008pub.1	17261
uc008puc.1	17261
uc008puh.1	100526540
uc012crn.1	100526540
uc012cro.1	387133
uc008pul.1	12462
uc008pum.1	12462
uc008pun.1	12462
uc008puo.1	12462
uc008pup.1	56700
uc008pus.1	229512
uc008put.1	229512
uc012crq.1	229512
uc012crr.1	229512
uc012crs.1	68957
uc012crt.1	68957
uc012crx.1	72640
uc008pvq.1	94232
uc008pvr.1	94232
uc012crz.1	94232
uc008pvs.1	66256
uc008pvt.1	66256
uc008pvu.2	16800
uc008pvv.2	16800
uc008pvw.2	16800
uc008pvx.2	16800
uc008pvy.2	16800
uc008pvz.2	16800
uc008pwa.1	16800
uc008pwb.2	16800
uc008pwe.2	74200
uc008pwf.2	74200
uc008pwg.2	74200
uc008pwh.2	19769
uc008pwj.2	19769
uc012csa.1	19769
uc008pwi.2	19769
uc012csb.1	19769
uc008pwn.1	100302730
uc008pwo.1	100302730
uc008pwv.2	100302730
uc008pwt.2	100302730
uc008pwy.1	76022
uc008pwz.2	76022
uc008pxa.1	76022
uc008pxb.1	76022
uc008pxc.1	76022
uc008pxi.1	192195
uc008pxj.1	192195
uc008pxp.1	18770
uc009vcp.1	18770
uc008pxq.1	18770
uc008pxu.2	12748
uc008pxt.2	12748
uc012cse.1	12748
uc012csf.1	12748
uc012csg.1	12748
uc008pxv.1	12748
uc012csh.1	24045
uc008pxw.1	24045
uc008pxx.1	24045
uc008pxy.1	68521
uc008pxz.1	68521
uc008pya.1	68521
uc008pyb.1	14466
uc008pyc.1	14466
uc008pyd.1	14466
uc008pyg.2	21827
uc008pyh.1	17829
uc008pyl.1	66059
uc008pym.1	68563
uc008pzm.2	20416
uc008pzn.2	20416
uc008pzo.1	68911
uc008pzp.1	68911
uc008pzq.1	68911
uc008pzr.2	229534
uc008pzs.2	68603
uc008pzt.2	68603
uc012csn.1	68603
uc012cso.1	140493
uc012csp.1	140493
uc008pzv.2	56417
uc008pzw.2	56417
uc008pzx.2	56417
uc008pzy.2	56417
uc008pzz.2	56417
uc008qad.2	70093
uc008qae.2	214547
uc008qbd.2	99650
uc008qba.2	99650
uc008qbb.2	99650
uc008qbc.2	99650
uc012csq.1	99650
uc008qbe.2	73545
uc012csr.1	100124481
uc008qbf.1	59069
uc008qbg.1	59069
uc008qbh.1	59069
uc008qbi.1	59069
uc008qbj.1	59069
uc008qbk.2	77595
uc012css.1	77595
uc008qbm.1	68328
uc008qbn.1	68328
uc008qbo.1	23922
uc012csu.1	30791
uc012csv.1	30791
uc008qbt.2	74343
uc008qbu.2	74343
uc008qbv.2	74343
uc008qbw.2	74343
uc008qbx.2	229541
uc008qby.1	229541
uc008qbz.1	229541
uc008qca.1	229542
uc008qcb.1	229542
uc012csw.1	229542
uc008qch.1	67781
uc008qci.1	67781
uc008qcj.1	67781
uc008qcu.1	20196
uc012csy.1	66166
uc008qcv.2	66166
uc012csz.1	66166
uc008qcw.1	67860
uc008qcx.1	67860
uc012cta.1	628324
uc008qcy.1	20197
uc008qcz.2	20198
uc008qda.1	20199
uc008qdb.1	20200
uc008qdc.1	381493
uc008qdd.1	20201
uc012ctb.1	384997
uc008qdg.2	384997
uc012ctc.1	384997
uc012ctd.1	619677
uc008qdi.2	242100
uc012cte.1	20755
uc012ctf.1	20755
uc008qdr.1	20756
uc008qds.2	20758
uc008qdt.1	20759
uc008qdu.1	20760
uc008qdv.1	20761
uc008qdw.1	20762
uc012ctg.1	20762
uc008qdx.1	20762
uc008qdy.1	20763
uc008qdz.1	20764
uc008qea.1	20765
uc008qel.1	73719
uc008qew.1	66344
uc008qex.2	94060
uc008qey.1	69520
uc008qfc.1	229571
uc012cth.1	229571
uc008qfd.1	381457
uc008qfe.1	229574
uc008qfg.2	68723
uc008qfh.1	20129
uc012cti.1	99681
uc008qfi.1	71325
uc008qfj.1	20195
uc008qfk.1	20194
uc008qfn.1	399675
uc008qfo.1	399674
uc008qfs.1	75778
uc008qft.1	75778
uc008qfu.1	75778
uc008qfv.1	66198
uc008qfw.1	66198
uc012ctl.1	271944
uc008qfy.2	19885
uc008qfz.2	19885
uc012ctm.1	19885
uc012ctn.1	19885
uc008qgb.1	320747
uc008qgd.1	72634
uc008qge.1	72634
uc008qgf.1	72634
uc008qgi.1	78523
uc008qgj.1	78523
uc008qgl.1	78784
uc008qgm.1	78784
uc008qgn.1	78784
uc008qgo.1	78784
uc008qgp.1	78784
uc012cto.1	78784
uc008qgq.1	78784
uc008qgx.1	20342
uc008qhb.2	229584
uc008qhd.2	229584
uc008qhc.2	229584
uc008qhf.1	20341
uc008qhg.1	53970
uc008qhh.1	53970
uc008qhi.1	53970
uc008qhj.1	53970
uc008qhk.1	53970
uc008qhl.2	107650
uc008qhm.2	107650
uc008qhn.2	107650
uc008qia.1	21427
uc008qib.1	50874
uc008qie.2	217779
uc008qig.1	20360
uc008qih.1	20360
uc008qii.1	20360
uc008qij.1	20360
uc012cts.1	20360
uc008qik.1	20360
uc008qil.1	20360
uc008qim.1	20360
uc008qiu.1	57912
uc008qiv.1	57912
uc008qja.1	75007
uc008qjb.1	75007
uc008qjc.1	75007
uc008qjd.2	75007
uc008qje.2	75007
uc008qjf.2	75007
uc008qjj.1	76893
uc008qjk.1	76893
uc012ctt.1	100043305
uc008qjq.1	100043305
uc008qjr.2	11863
uc008qjs.2	11863
uc008qjt.2	11863
uc008qju.2	11863
uc008qjv.2	11863
uc008qjw.2	11863
uc008qjx.1	11863
uc008qjy.1	13038
uc008qjz.2	13040
uc008qka.2	13040
uc008qkb.1	67981
uc008qkc.1	67981
uc008qkd.1	67981
uc008qke.2	229593
uc008qkg.2	229593
uc008qkh.2	229593
uc008qkf.2	229593
uc008qki.1	56205
uc008qkj.1	56205
uc008qkk.1	56205
uc008qkl.1	17210
uc008qlp.1	226548
uc008qlq.1	226548
uc008qlr.1	226548
uc008qlu.2	66471
uc008qlv.2	66471
uc008qma.1	229603
uc008qmb.1	229603
uc008qmc.1	229603
uc008qmd.2	194126
uc008qme.1	107701
uc008qmf.1	64051
uc008qmh.1	621893
uc008qmj.1	319190
uc008qmm.1	15267
uc008qmo.1	319154
uc008qmp.1	319189
uc012ctx.1	19845
uc008qna.2	69585
uc008qnc.2	56338
uc008qnd.2	56338
uc008qng.1	545554
uc008qnh.1	280411
uc008qnl.2	60365
uc008qnk.2	60365
uc008qnm.2	18632
uc008qno.2	18632
uc008qnn.2	18632
uc008qnp.2	18632
uc012cty.1	18632
uc008qnq.1	213119
uc012ctz.1	213119
uc012cua.1	213121
uc008qnr.1	213121
uc008qns.1	213121
uc012cub.1	213121
uc008qnt.2	229615
uc008qnu.2	229615
uc008qnv.2	229615
uc008qoe.2	67845
uc012cuc.1	67845
uc008qoi.2	59020
uc008qoj.2	59020
uc008qok.2	59020
uc008qoo.1	14613
uc008qop.1	14613
uc008qoq.2	66659
uc008qor.2	66659
uc008qoy.2	14263
uc008qpa.2	14263
uc008qoz.2	14263
uc008qpb.1	108097
uc008qpc.1	108097
uc008qpd.1	108097
uc008qpj.1	20333
uc008qpk.1	20333
uc008qpl.1	20333
uc008qpm.1	433632
uc008qpn.1	18129
uc008qpo.1	18129
uc008qpp.1	71078
uc008qpq.1	67709
uc008qpr.2	15360
uc008qpt.2	242109
uc012cui.1	242109
uc008qpv.2	242109
uc008qqk.1	70560
uc012cur.1	70560
uc008qql.1	21384
uc012cus.1	74362
uc008qqq.1	14547
uc008qqr.1	14547
uc012cut.1	14547
uc008qqs.1	14547
uc008qqx.2	242122
uc008qqz.2	229644
uc008qqy.2	229644
uc008qra.2	229644
uc008qrg.2	78908
uc008qrq.2	18072
uc008qro.2	18072
uc008qrr.2	12373
uc012cuw.1	12373
uc008qrv.2	18049
uc012cuz.1	18049
uc008qrw.1	70747
uc008qsf.1	66641
uc008qsg.2	229663
uc008qsh.2	229663
uc008qsi.2	229663
uc008qsj.2	229663
uc008qsk.1	229663
uc008qsl.2	229663
uc008qsm.1	18176
uc008qsn.1	18176
uc008qso.1	229665
uc008qsp.1	229665
uc008qsq.1	329727
uc008qsr.1	329727
uc008qss.1	329727
uc008qst.1	329727
uc008qsu.1	68183
uc012cvd.1	68183
uc008qsv.1	94093
uc008qsw.1	94093
uc008qsx.1	94093
uc008qsy.1	54524
uc008qsz.1	54524
uc008qta.1	54524
uc008qtb.1	54524
uc008qtc.1	54524
uc008qtd.1	54524
uc008qtq.2	67489
uc008qtr.2	67489
uc012cvf.1	67489
uc008qts.1	229672
uc008qtt.1	229672
uc008qtu.1	19260
uc008qtv.1	19260
uc008qtw.1	229675
uc008qtx.1	229675
uc012cvg.1	18685
uc008qtz.1	18685
uc012cvh.1	18685
uc012cvi.1	18685
uc008qui.1	20501
uc008quk.1	71887
uc008qul.2	11853
uc008qur.1	229681
uc008qus.1	229681
uc012cvm.1	229681
uc008qux.1	56543
uc008quy.1	56543
uc008quz.1	56543
uc008qvc.2	109050
uc008qvd.2	109050
uc008qvg.2	11542
uc008qvh.2	11542
uc008qvi.1	11542
uc008qvj.1	11542
uc008qvo.1	70465
uc008qvp.1	70465
uc008qvq.1	12659
uc008qvv.1	81600
uc008qwa.1	72121
uc012cvr.1	72121
uc008qwb.1	72121
uc008qwd.1	67171
uc008qwe.1	67171
uc008qwf.1	67171
uc008qwg.1	67171
uc008qwh.1	321000
uc012cvt.1	321000
uc008qwi.1	321000
uc008qwk.1	321000
uc008qwl.1	321000
uc008qwp.2	16491
uc008qwq.2	229694
uc008qws.1	16490
uc008qwt.1	242151
uc008qww.2	68576
uc008qwx.1	229699
uc008qwy.1	229699
uc008qxf.1	11694
uc008qxo.2	99662
uc008qxs.1	14866
uc008qyc.1	14686
uc012cwb.1	14686
uc008qyg.1	229715
uc008qyh.1	229715
uc008qyq.1	26442
uc008qyr.1	20661
uc008qys.1	20661
uc008qyt.1	68753
uc008qyw.2	56742
uc008qyv.2	56742
uc008qze.2	75504
uc008qzh.1	99730
uc008qzi.2	99512
uc008qzj.2	99512
uc008qzk.2	229725
uc008qzl.2	229725
uc008qzm.2	229725
uc008qzn.2	229725
uc008qzp.2	329738
uc012cwe.1	329738
uc008qzq.1	329738
uc008qzz.1	66715
uc008raa.1	66715
uc012cwh.1	66715
uc008rab.1	66715
uc008rad.2	74686
uc008rae.1	229731
uc008raf.1	57257
uc008rag.1	57257
uc008rah.1	57257
uc008rbj.1	12814
uc008rbk.1	12814
uc012cwn.1	12814
uc008rbm.1	229759
uc008rbn.1	229759
uc008rbr.1	69740
uc008rbs.1	69740
uc008rbu.2	58193
uc008rbv.2	58193
uc008rbw.2	58193
uc008rcg.2	13171
uc008rch.2	109245
uc008rci.2	109245
uc008rcm.1	72776
uc008rcn.2	72776
uc012cwr.1	72776
uc012cws.1	72776
uc008rcv.2	20321
uc012cwv.1	20321
uc008rda.2	75769
uc008rdb.2	75769
uc012cwx.1	387155
uc008rdf.1	99586
uc008rdg.1	99586
uc008rdh.1	99586
uc008rdx.1	66789
uc008rdy.1	71994
uc012cwy.1	71994
uc008ree.2	14066
uc008ref.2	14066
uc008reh.1	214137
uc008rei.1	214137
uc008rej.1	214137
uc008rek.1	214137
uc008rel.1	11304
uc008rem.1	11304
uc008ren.1	11304
uc008reo.1	14630
uc008rep.1	99480
uc008req.2	29815
uc008ret.2	242202
uc008reu.1	242202
uc008rex.1	14079
uc008rey.1	67704
uc008rfh.1	69608
uc012cxb.1	69608
uc008rfl.2	19142
uc008rfr.1	229801
uc008rfv.2	64580
uc008rfw.2	64580
uc008rfx.2	64580
uc008rgc.1	271970
uc008rge.1	108058
uc008rgf.1	108058
uc008rgg.1	108058
uc008rgh.1	108058
uc008rgi.1	108058
uc008rgj.1	108058
uc008rgk.1	108058
uc008rgl.1	108058
uc008rgm.1	108058
uc008rgn.1	108058
uc008rgo.1	108058
uc008rgp.1	108058
uc008rgr.1	108058
uc008rgs.1	108058
uc012cxh.1	723948
uc012cxi.1	723835
uc012cxj.1	723920
uc012cxk.1	723928
uc012cxl.1	723911
uc008rhe.1	71643
uc008rhh.2	71643
uc008rhf.2	71643
uc008rhg.2	71643
uc008rhi.1	11924
uc008rhm.1	211550
uc008rhn.1	211550
uc008rho.1	211550
uc008rhu.1	18741
uc008rhv.1	18741
uc012cxo.1	18741
uc008rhw.1	18741
uc008rhx.1	18741
uc008ria.2	435755
uc008rid.1	170439
uc008rie.1	170439
uc008rif.1	170439
uc008rin.1	12630
uc012cxt.1	66350
uc008rip.2	66350
uc008riq.2	12368
uc008riv.1	77018
uc008riw.1	77018
uc008rix.1	77018
uc008riy.1	77018
uc012cxu.1	77018
uc008riz.1	77018
uc012cxv.1	71760
uc008rja.1	71760
uc008rjb.2	71760
uc008rjf.1	16842
uc008rjg.1	16842
uc008rji.1	16842
uc008rjj.1	16842
uc008rjk.1	16842
uc008rjr.2	23971
uc008rjs.2	23971
uc008rjt.2	23971
uc008rju.2	23971
uc008rjw.2	56811
uc008rjy.2	271981
uc008rjz.2	271981
uc012cxw.1	271981
uc008rkj.1	71793
uc008rkm.1	74776
uc008rkn.1	74776
uc008rkx.2	319478
uc008rky.2	21338
uc008rkz.1	229841
uc008rlb.2	69772
uc008rla.2	69772
uc008rlc.2	97086
uc008rld.2	97086
uc012cyb.1	97086
uc008rle.2	97086
uc008rlg.2	74446
uc008rlh.2	74446
uc008rli.2	74446
uc008rlf.1	74446
uc008rlj.2	74446
uc008rln.1	66105
uc008rlo.1	66105
uc008rlp.1	66105
uc012cyd.1	66105
uc008rlq.1	66105
